"{'AMD': {'value': 200.2, 'total_profit': 43.6, 'daily_profit': 2.9, 'total_%': 27.84, 'daily_%': 1.85}, 'TRXC': {'value': 194.85, 'total_profit': -31.4, 'daily_profit': -19.35, 'total_%': -13.88, 'daily_%': -8.55}, 'IQ': {'value': 26.83, 'total_profit': -7.84, 'daily_profit': -1.64, 'total_%': -22.61, 'daily_%': -4.73}, 'CGC': {'value': 24.62, 'total_profit': -6.83, 'daily_profit': -2.11, 'total_%': -21.72, 'daily_%': -6.71}, 'RWLK': {'value': 2.7054, 'total_profit': -0.12, 'daily_profit': -0.53, 'total_%': -4.24, 'daily_%': -18.73}}",-20.730000000000004,449.20539999999994,-4.61,2.0,45.830100000000016
"{'AMD': {'value': 200.2, 'total_profit': 43.6, 'daily_profit': 2.9, 'total_%': 27.84, 'daily_%': 1.85}, 'TRXC': {'value': 194.85, 'total_profit': -31.4, 'daily_profit': -19.35, 'total_%': -13.88, 'daily_%': -8.55}, 'IQ': {'value': 26.83, 'total_profit': -7.84, 'daily_profit': -1.64, 'total_%': -22.61, 'daily_%': -4.73}, 'CGC': {'value': 24.62, 'total_profit': -6.83, 'daily_profit': -2.11, 'total_%': -21.72, 'daily_%': -6.71}, 'RWLK': {'value': 2.7054, 'total_profit': -0.12, 'daily_profit': -0.53, 'total_%': -4.24, 'daily_%': -18.73}}",-20.730000000000004,449.20539999999994,-4.61,2.0,45.830100000000016
